Solute,Solvent,Num_Temps,Temp_Min,Temp_Max,R2_Known_Pred_vs_Exp,RMSE_Known,R2_Synthetic_vs_Apelblat,RMSE_Synthetic,Num_Synthetic_Temps,Holdout_Applicable,R2_Holdout_Interp_Pred_vs_Exp,R2_Holdout_Interp_Pred_vs_Apelblat,R2_Holdout_Extrap_Pred_vs_Exp,R2_Holdout_Extrap_Pred_vs_Apelblat,Exp_R2,Pred_R2,Shape_Correlation,Trend_Score,Category
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,COCCO,10,278,323,-12.541567292406882,0.28204615174777165,-2.404030284032464,0.2940741422803288,4,True,-107.96193326661607,-121.99255273030069,-5.053196629118755,-5.517115900209481,0.9984393400214525,0.997702573114537,0.9997125900175448,0.3994830326264164,Poor
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,CCC(C)(C)O,9,283,323,0.35024632881735074,0.1416603926193223,0.8616900778291317,0.13888892277376846,4,True,-3.5103340128659077,-3.402705384393041,0.760007867471025,0.7006591950841714,0.9976111958626523,0.9997521770383799,0.9999890748120182,0.7635291723640243,Moderate
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CC(=O)N(C)C,10,278,323,-14.939125508440448,0.4525935326048954,-2.642007467589191,0.45323450441912344,4,True,-142.09972364381616,-127.98351084251715,-5.9290582426429435,-5.398641822510594,0.9994600825012505,0.9984477743757982,0.9999907149818026,0.3996876978715202,Poor
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CC(=O)O,7,293,323,-9.279763529515066,0.7715197295620944,-1.4313791705368026,0.8485181676460318,4,True,-180.0651177997704,-145.57945439306303,-3.8528717871101446,-3.689699337542865,0.9981842953444332,0.9992325069807919,0.9995589822255523,0.3997582978412689,Poor
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CCC(=O)O,10,278,323,0.7547042270193047,0.16550295802641418,0.7015040058149511,0.3830385830552926,4,True,-0.11653027899145862,-0.08344522601558313,0.7739341368957477,0.8078704167123556,0.9984087866512802,0.9984078254027765,0.9998888172423229,0.8365217983792966,Moderate
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CCOCCO,10,278,323,-2.906980863685866,0.42651301546408177,0.25859516535545746,0.39185845473714953,4,True,-51.0780519936077,-35.11339829340247,-0.32131906489265183,-0.5989739241197605,0.996702635546392,0.998882092604371,0.9983379394779418,0.47702255602309984,Poor
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CN1CCCC1=O,10,278,323,-48.56827878215967,0.6298689695305633,-10.470858707729207,0.6337469432235374,4,True,-411.12490603812415,-421.71914782438756,-19.73032192032762,-19.964035205724425,0.9999327896731893,0.9992326918354654,0.9999866243638994,0.399843863239873,Poor
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],COCCO,10,278,323,-2.3471889163191872,0.39814053585317427,0.2359514596905814,0.3989925799729704,4,True,-28.886099683250293,-27.82300317301756,-0.29010122326705345,-0.43287188554641576,0.9993562436372806,0.9992113465617865,0.9998841082393185,0.47060452886739546,Poor
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CS(C)=O,8,288,323,-33.07602141603481,0.6841596913835346,-7.256715213928363,0.7295188443436318,4,True,-154.9352859520378,-150.83123651174282,-16.517170561221025,-11.124994792547744,0.9912299035590338,0.9995398279237355,0.9999202471085546,0.39989201500645805,Poor
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],ClCCl,8,278,313,-24.094021734440275,0.5859630089452761,-2.812785395195858,0.5070043357650037,4,True,-148.3073906272116,-149.19089909441544,-8.743825601168231,-10.170662034286252,0.999133044439858,0.9996616377160271,0.9959400629701407,0.39912034013723363,Poor
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CCCCC,5,283,303,-54.80682838214081,1.211350740246012,-9.448705089884491,1.3157905915992858,4,False,,,,,0.9981566688531953,0.9911164267119331,0.9994256986919013,0.39810842508076694,Poor
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CCCCCC,5,283,323,-30.490869136894794,1.4725848481802233,-13.697798040126637,1.50620949663509,8,False,,,,,0.9961492797374161,0.9961366516602093,0.9989509585409241,0.39901752204022667,Poor
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CCOCC,5,283,303,-85.33521346983635,1.1066279183411867,-14.629049004648989,1.1686642427305438,4,False,,,,,0.9765199645093137,0.9959393395411638,0.9990979287350518,0.39900745365524315,Poor
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,ClCCl,5,283,303,-16.673189475654596,0.32772116856604977,-1.429525347500594,0.3004162836488142,4,False,,,,,0.9903916745417312,0.9962694679568915,0.9999871402527969,0.3992513216419377,Poor
CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,CC(=O)CC(C)=O,10,278,323,-4.788567000934386,0.33428838424069995,-0.12846525936812347,0.3035357221565017,4,True,-53.04637109478808,-48.04121224546553,-0.9322062107086926,-1.1116115216382134,0.9922285208678161,0.9969145447275678,0.9973173591742133,0.3988463807803563,Poor
CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,ClCCl,10,278,323,-0.3431183217552032,0.9730850511828116,-1.6218616827795764,0.9280553267156993,4,True,-1.2855064522267234,-7.435113703453251,-4.727986288740116,-3.227064444835139,0.12388500695012761,0.997706957840226,-0.9991340498733229,0.1995413915680452,Poor
CNc1nc(C)nc(OC)n1,OCCO,10,278,323,0.6596842359039121,0.0825666503858124,0.9367503243254448,0.07515870430960968,4,True,-1.5028011161429435,-1.4491741043110165,0.8255725375578987,0.8463395987158233,0.99977901169597,0.9979880305108757,0.9999411703923221,0.8785162082494467,Good
COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,CCOCC,15,254,293,0.9251520145954635,0.07977497564702403,0.805414687677561,0.2957392923719197,4,True,0.9127310980388984,0.9378074930629167,0.9203126999395488,0.8818040573377763,0.9968689858732698,0.9443075748834042,0.9999890064890021,0.9080293269563886,Good
COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,ClC(Cl)(Cl)Cl,14,253,291,0.8812304047540421,0.08700292038928915,0.8631522347046315,0.22281061935278168,4,True,0.7734223928190964,0.5884937883978716,0.9821344443626959,0.9579510697706413,0.9975404329513253,0.9287519355115413,0.9999791587290608,0.9090610106857224,Good
COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,ClCCl,15,253,293,-9.399532378493488,0.42157330327775716,-0.5592607929474458,0.36503253843557293,4,True,-45.422440208867386,-51.77458944924978,-3.1777244617975375,-2.21841738221995,0.9919713976189324,0.9455531712694389,0.9994409212606573,0.38899881850601925,Poor
COC(=O)C(N)c1ccc(O)cc1,CC(=O)OC(C)C,9,283,323,-1.4780244029125087,0.7531504606750378,-0.050481869427492,1.0537862643389433,4,True,-12.409159530321928,-13.077250302508464,-0.45254427947851683,-0.3154602814951788,0.996502640166371,0.9959442055343478,0.999799943296529,0.3991488297661754,Poor
COC(=O)C(N)c1ccc(O)cc1,CCCCOC(C)=O,9,283,323,-6.210853131768784,1.0106969214005652,-0.9238985367098229,1.1187646620708624,4,True,-46.2598506810322,-46.23524666338416,-2.1399769410149108,-2.1816469180115257,0.9999868290025852,0.9951512556201791,0.9997751228592037,0.3989852756958766,Poor
COC(=O)C(N)c1ccc(O)cc1,CCCOC(C)=O,9,283,323,-0.19478110871281995,0.5569978935784299,0.25602381056484336,0.9427903776109493,4,True,-3.8560923543979433,-4.438609100816694,0.11116415228123844,0.23406135443572607,0.9936430306075373,0.9959752391196219,0.9997321923860144,0.47594862947058025,Poor
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,CC(O)CO,5,298,338,-49.75524202966718,0.6702330926522755,-19.799491004760608,0.638161461953598,8,False,,,,,0.9994836769369054,0.9788604599879788,0.994573387696754,0.3946867695369466,Poor
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,CCOCCOCCO,5,298,338,-6.726811007018085,0.31071002681999194,-3.39963508971523,0.34789855377953843,8,False,,,,,0.9974604959027837,0.9740373254755659,0.9938414744386176,0.39357575998283667,Poor
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,OCCO,5,298,338,0.6869512187114759,0.0827555278936658,0.7841338018192672,0.10327119832540917,8,False,,,,,0.9993215369439912,0.9503183349197929,0.9978239172152037,0.8309539565862223,Moderate
COC(=O)C=CC(=O)OC,CC(O)CO,12,303,347,-0.36835029591974977,0.8148728137507307,0.23441208886455944,1.360394149542694,4,True,-3.347386658380864,-4.256582599937291,0.04702885544511526,0.17264471439596596,0.987917781276203,0.8976623054036922,0.9988092945374005,0.44961794664758636,Poor
COC(=O)C=Cc1cc(OC)c(O)c(OC)c1,CC(C)(C)O,5,303,321,0.1533327706836184,0.2547167057711613,0.5172205726342398,0.5127411235253029,4,False,,,,,0.9739966599805343,0.9968771382187106,0.9999885329886367,0.600539137236827,Poor
COC(=O)C=Cc1cc(OC)c(O)c(OC)c1,CCC(C)(C)O,5,303,321,-0.16365014122604649,0.28659656046567816,0.4478806581590492,0.5318295778578369,4,False,,,,,0.9899812786912491,0.9977450276465013,0.9999897925738583,0.5339111614917866,Poor
COC(=O)C=Cc1cc(OC)c(O)c(OC)c1,CCCCCC,5,303,321,-53.23322812168798,1.2023377478229658,-6.151277965917365,1.1686380165986536,4,False,,,,,0.9835487227198505,0.9953057527649872,0.9999926611006215,0.39905968277312176,Poor
COC(=O)C=Cc1ccc(O)c(OC)c1,CC(C)(C)O,5,303,321,-40.02656763139336,0.5662369374796531,-4.902497192487225,0.5785955544306147,4,False,,,,,0.9986221819434526,0.9973922736234228,0.9995047575752652,0.3993794062397376,Poor
COC(=O)C=Cc1ccc(O)c(OC)c1,CCC(C)(C)O,5,303,321,-59.36739534394919,0.5351204952965579,-7.962545078611409,0.5514687371082816,4,False,,,,,0.9902519139731499,0.9979364528605237,0.9993193389224131,0.3994511583565874,Poor
COC(=O)C=Cc1ccc(O)c(OC)c1,CCCCCC,5,303,321,-21.87923440769181,0.9336340277739537,-2.291676540260312,0.9238835862522732,4,False,,,,,0.9361282558904063,0.9989451801534074,0.999991273175011,0.3997872906656837,Poor
COC(=O)C=Cc1ccc(O)cc1,CC(C)(C)O,5,303,321,-2.482783219591804,0.14810173704955676,0.2325313110958901,0.18722940694296447,4,False,,,,,0.9853261353165417,0.9965876028750065,0.999987653066913,0.4690744445171509,Poor
COC(=O)C=Cc1ccc(O)cc1,CCC(C)(C)O,5,303,321,-1.240469052065663,0.12699219594806976,0.4832849876170615,0.16488516944109027,4,False,,,,,0.9926269251033139,0.996325361175727,0.9998173270486542,0.5442140339299948,Poor
COC(=O)C=Cc1ccc(O)cc1,CCCCCC,5,303,321,-145.8634273028786,2.628586323976614,-19.250030144749577,2.6189328235927136,4,False,,,,,0.9867019355446247,0.9973400662555468,0.9999840193939462,0.3994648171298987,Poor
COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,CN1CCCC1=O,11,283,333,0.9520308848745577,0.04491534199214918,0.9273051727181689,0.11314613781153794,4,True,0.7651833754864181,0.8546076095098847,0.9592499276364173,0.9712470556723847,0.9977284416819943,0.9941490057561094,0.9945415023108889,0.9615389188912176,Excellent
COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,CS(C)=O,9,293,333,-44.8234254412507,1.1085557743414,-10.480495870227234,1.19136534794158,4,True,-253.57892062270005,-293.733936923988,-19.894016575646326,-18.702785454281308,0.9995617211723284,0.9856807728636746,0.9991479530964614,0.3969657451920272,Poor
COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,OCCO,10,283,328,0.8705639151395878,0.11253787627573686,0.8169193591248213,0.2829392671713714,4,True,0.3581138881866278,0.3427936691422325,0.886727559429793,0.8924591509651765,0.9999646399160319,0.9918510490151825,0.9999868722622337,0.904612566534806,Good
COC(=O)c1c(C)cc(O)c(C)c1O,CC(C)CCO,6,283,333,0.3494507267445628,0.11469418857626043,0.5842502765496949,0.13074883751678862,9,False,,,,,0.9985276213446721,0.9985804277769236,0.9999358414142587,0.6798135548265138,Poor
COC(=O)c1ccc(C(=O)OC)cc1,CC(=O)OC(C)C,9,283,323,0.7347391601387454,0.0988458840728122,0.8935619295415651,0.133971128136082,4,True,-0.6465608505218989,-0.6259733553560396,0.8874536186035995,0.8857520793572586,0.9999659272681521,0.9995140320043063,0.9999997092139199,0.8883930751477385,Good
COC(=O)c1ccc(C(=O)OC)cc1,CCC(=O)OC,9,283,323,0.704162383662724,0.10439116311495811,0.8485593815000159,0.16017482637883382,4,True,-0.9429412293207913,-1.0405993854171816,0.8625711315434217,0.8633358590626756,0.999923755553969,0.9992287093883444,0.9999978720386541,0.8656618458342217,Good
COC(=O)c1ccc(C(=O)OC)cc1,CCCCCOC(C)=O,9,283,323,0.1976640933134145,0.1861406104038711,0.7332246540596964,0.23028505265997562,4,True,-4.037691598050362,-3.8997779035410254,0.636844334451737,0.6283306705722603,0.9999378642656348,0.9996353342197393,0.999814777557081,0.6791566465672974,Poor
COC(=O)c1ccc(C(=O)OC)cc1,CCCCOC(C)=O,9,283,323,0.6116560420568218,0.1254635313656678,0.8348675161294355,0.17525781006342456,4,True,-1.1097913544575033,-1.3248971924125832,0.8197967749464041,0.8270250906950153,0.9998990081096095,0.9994380913545962,0.9999931277962452,0.8338433112860455,Moderate
COC(=O)c1ccc(C(=O)OC)cc1,CCCOC(C)=O,9,283,323,0.9782695993667974,0.028446403873690563,0.929349108327807,0.10991200877740194,4,True,0.9349950247371491,0.9583958656916314,0.9831087823714352,0.983029671921007,0.9994945764942738,0.9995579837032523,0.9999018080421137,0.9721775706574546,Excellent
COC(=O)c1ccc(C(=O)OC)cc1,O=C1CCCCC1,9,283,323,-1.4612799594099415,0.34612169021327754,0.2758128063321811,0.40286377808554347,4,True,-13.777376403560321,-14.126913424630041,-0.15794457850915822,-0.12324343463068321,0.9999400237999116,0.9994497698255631,0.9993050811249542,0.48249481208975786,Poor
COC(O)=c1cc(O)c(=C(O)OC)cc1O,COC(=O)CCC(=O)OC,10,296,326,-1.1376896266718801,1.6041965887410214,-0.3900522056838083,2.528342798392478,4,True,-0.542760626816476,-9.253308951272393,-1.0398627642383875,-0.6125623670915212,0.7145978013590562,0.9863683125473206,-0.9997280700951646,0.19727366250946413,Poor
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CC(=O)N(C)C,13,296,355,0.8200300014269697,0.044473310119324226,0.6599738847687484,0.12444220137704315,4,True,0.8368420261673974,0.888526120322638,0.7762689508824753,0.7669083520342036,0.9987562027707829,0.9515649795480027,0.9924933799985037,0.8328128377680166,Moderate
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CN1CCCC1=O,13,296,356,-3.650131913318374,0.1850177971492042,-1.996735569302957,0.30037908916637707,4,True,-19.584405096907734,-15.08701247060689,-2.142593456544663,-2.382861958070065,0.9980321290044178,0.952671993045278,0.9899595937884184,0.3885263173667393,Poor
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,13,297,358,-0.2857076355563748,0.13059218303371475,0.01969915241670317,0.22775861895277758,5,True,-1.959448781147481,-1.8406503295335344,0.0461793066818833,-0.09276898301726733,0.9990570505118013,0.9183439143366956,0.9955003625753115,0.38867860110741237,Poor
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,ClCCCl,9,290,330,-15.953417592097487,0.27969998877326546,-5.972751575945377,0.38061122128806363,4,True,-87.43688490918018,-78.2597519829237,-8.114770779413828,-8.256542148667045,0.9963000085223713,0.9893918220921063,0.9896764797893642,0.3958136603762941,Poor
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,CC(=O)O,10,278,323,-875.847845714587,1.6214598864253773,-243.23117839526333,1.681921310667325,4,True,-5193.234702552209,-10565.492032939048,-353.71468166054757,-511.1191500271873,0.9655126489651975,0.9989638358370901,0.9711348094008582,0.39401972904758964,Poor
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,ClCCl,7,278,308,-292.1098065167296,0.7552856065818474,-59.10007907000416,0.765393334257301,4,True,-6629.508923686577,-4289.174503066568,-138.76538939630018,-123.41825186216094,0.9974153001982206,0.9974445332659531,0.9949667391175013,0.39848225447669094,Poor
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,ClCCl,11,295,345,-0.8199176602738178,1.5755666392618677,-0.26166841288868325,2.2468760423677363,4,True,-3197.2985275485266,-4.387750580460821,-0.4209452435634935,-0.2281928954868977,0.6852361305860437,0.9359897416904014,-0.9692877122762767,0.1871979483380803,Poor
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,9,278,318,0.9452077831351465,0.035760852850460156,0.9520170032889846,0.07171710359768556,4,True,0.7488134802913351,0.7290393874186812,0.9656570317733862,0.9669743762720318,0.9996893084675008,0.9998235402804528,0.9996809606491897,0.9690683361131679,Excellent
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,9,278,318,-1.352692281146867,0.16184868994804802,0.59258784617086,0.14449991632510964,4,True,-11.63384817476473,-14.286032313914104,-0.03315767487876231,-0.20312410922876545,0.99926317609968,0.9999509070542141,0.9995201447499014,0.5776705642120811,Poor
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCOC=O,9,278,318,-13.318182373542799,0.45938052340226687,-2.3609778633677636,0.4774143591460226,4,True,-93.8374812536944,-93.90158167670488,-5.005599052459043,-5.054912926329289,0.9995933141573702,0.999336388653221,0.9999520041349981,0.39985767855764387,Poor
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,9,278,318,-0.04491396277374915,0.13061133314811874,0.7919000004974409,0.1248847649992613,4,True,-6.218353783564571,-6.297976489834409,0.5747899878904446,0.6157828275833346,0.9997004089256742,0.9992977701744247,0.9996719762971457,0.6373639494435464,Poor
CON=C(C(=O)O)c1csc(N)n1,OCCO,5,283,303,-70.29333804551933,0.7249502356073495,-8.51625375813693,0.6740251034316544,4,False,,,,,0.9984707951098806,0.9899228626955587,0.9999858284866888,0.39798173823644956,Poor
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,6,278,303,-0.20270888231072504,0.19979818631205962,0.5096344088542104,0.3000870413976173,4,False,,,,,0.9955942089586692,0.9956142109722993,0.9999875755717856,0.5520106799650801,Poor
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCCl,6,278,303,-7.742878015072643,0.6445907351266387,-1.0746078913940602,0.7403862801568607,4,False,,,,,0.9978743741631291,0.998696635645083,0.9999310768552021,0.3997255425000571,Poor
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCl,6,279,303,-0.23712196452383671,0.21327982812041296,0.7307744176064332,0.24040540214009878,4,False,,,,,0.9987099822784258,0.9885689034929154,0.9991724147924982,0.6167805889390128,Poor
COP(=O)(NC(C)=O)SC,ClCCl,8,293,303,-322.35740172469406,0.7366901067141327,-19.850726254847313,0.7299791732509807,4,True,-2518.232725444598,-1762.7020340501838,-131.93982886802326,-166.01793195268056,0.9925056660180975,0.9400526590168263,0.9999975338187451,0.3880100385671143,Poor
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CC(O)CO,9,278,318,-2.6702382724757983,0.4552585512890377,-0.2648289370215364,0.5756517765438554,4,True,-22.438447678126995,-22.89235822211959,-0.8281896497366876,-0.7501918004925936,0.9970983361386959,0.9993401793154499,0.999537650160711,0.3997755658952322,Poor
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CS(C)=O,6,293,318,-11.48281177622587,0.519833755372194,-1.229000201246044,0.5217355403866077,4,False,,,,,0.9995644624586437,0.9998598157586556,0.9998353898023689,0.3999390411122049,Poor
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,CC(O)CO,5,298,318,-236.41594660815113,0.9730048166804374,-38.344184458773555,0.9934798345446555,4,False,,,,,0.9996558198779222,0.9978208408800394,0.9998345933883473,0.39953108685367733,Poor
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,CCC(C)O,5,298,318,-29.08489929925218,0.22380555477122155,-4.424414436808225,0.2356229173542893,4,False,,,,,0.9997348017923748,0.9992288014097199,0.9989807385810597,0.39964190799815597,Poor
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,CCOCCOCCO,5,298,318,-312.4285254365136,1.1881693335299632,-48.60147316451411,1.190836587487878,4,False,,,,,0.9996996815331435,0.9992351267642963,0.9999551445899783,0.39983805427085495,Poor
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,CS(C)=O,5,298,318,-407.154294188237,0.8674343671006559,-67.24038127275797,0.8891621873261262,4,False,,,,,0.9993092515899684,0.9992824953014474,0.9999733898429979,0.39985117702888906,Poor
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,OCCO,5,298,318,-184.6518928346412,0.8330228060433803,-32.48419084402242,0.8807529629598291,4,False,,,,,0.9997027910782805,0.9966702936079236,0.9984521138458292,0.39902448149075054,Poor
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,9,283,323,-0.032921532917104424,0.21653066197478554,0.689191650894239,0.25448014037250716,4,True,-7.402615317169557,-5.326762613182183,0.558467505903351,0.4195710031975145,0.9977074080195991,0.9996392136884186,0.9996407129229815,0.6066134805905516,Poor
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,9,283,323,0.9814410377220337,0.027084468006790385,0.9851823637342184,0.05158700772204086,4,True,0.8614595817182171,0.877563057669597,0.9942543850198934,0.9922238284292682,0.9986031940910218,0.9992491412626948,0.9999983815287231,0.9898365249951592,Excellent
COc1cc(C(=O)O)cc(OC)c1O,OCCO,9,283,323,0.2820630612184223,0.1395051129541691,0.6516866322472047,0.2068680636396225,4,True,-2.30180734988481,-3.3806907102253625,0.6439076002252181,0.5997492292025849,0.9982205309626723,0.9973180682190249,0.9983475852224882,0.6792580387279907,Poor
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,CCCCC,5,297,302,-1712.4171487695653,1.7780156648065946,-47.75440738770428,1.7805396607264006,4,False,,,,,0.975996607477896,0.8470897408776148,0.9999998357758411,0.3694179153306912,Poor
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,CCCCCC,10,296,312,-159.76608020889017,1.7089806801971579,-13.045053667648556,1.6479599794884094,5,True,-1702.5378419839358,-1726.0560876505724,-60.948793088751465,-58.6399126488095,0.9982863123307781,0.9797966918041083,0.9998112524621021,0.39592158885324213,Poor
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,CCCCCCC,10,298,313,-193.66662520015848,1.5702445386104187,-14.968917870741425,1.5211653078197325,4,True,-1798.329320732368,-1668.1339286677614,-66.31421697061151,-63.3299877043347,0.9967731602202314,0.9565681840328961,0.999843828370596,0.39128240248069845,Poor
COc1cc(CO)ccc1O,CC(C)CCO,6,293,343,0.8851862619328268,0.0897454909179906,0.8838475553578299,0.12714189861641767,9,False,,,,,0.998023178337304,0.9812444578361182,0.9955041902630424,0.9260598748070291,Good
COc1cc(CO)ccc1O,CCCCOC(C)=O,6,293,343,-0.42567850650701544,0.4030602569259669,0.16780419990968398,0.43632172144289466,9,False,,,,,0.998293752521794,0.9606732444622156,0.9961530534501837,0.4417065195553851,Poor
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,12,277,334,0.8772932335923098,0.15228160238372698,0.7591464184664714,0.4160661883512177,6,True,0.9230689182763998,0.9114110193286993,0.8748429316434647,0.8138640981237844,0.9945871915242392,0.9944810766268646,0.9999988042067377,0.8898278717843549,Good
COc1cc(Cl)nc(N)n1,CCc1ccccc1,11,273,323,0.9264899034884515,0.08705674787214242,0.7969942704014973,0.2999824654212178,4,True,0.9925284467402841,0.9868180897672522,0.8914777151643014,0.8987510561046108,0.9998222771985715,0.9917096135057986,0.9989942017757483,0.9151860152232939,Good
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,8,298,333,-4.662248544802952,0.22237158809427976,0.3389147579882237,0.16443008333334536,4,True,-34.03631959791351,-34.282765397057986,-0.8546581026406062,-1.0369061325482325,0.9958936554768849,0.995520592445087,0.996024239418274,0.49998339376913936,Poor
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,CCCCCCCCO,6,303,333,-203.4031760799201,0.9467503907574654,-51.005197230744464,0.9120199782635672,5,False,,,,,0.9996646709040709,0.9919941792832054,0.9994398512988413,0.3982868061164093,Poor
COc1cc([N+](=O)[O-])ccc1N,CN1CCCC1=O,10,278,323,-83.56197366378,0.6085724387006909,-18.62407332179263,0.6130222446993184,4,True,-701.5645323812328,-714.8301958658258,-35.034192190411176,-35.7383496075569,0.9999620514443298,0.9988644498779434,0.9995386841492861,0.3996806268054459,Poor
COc1cc([N+](=O)[O-])ccc1N,CS(C)=O,7,293,323,-205.92472407536394,0.7384598362450441,-47.509710972199116,0.8031460140344236,4,True,-3576.2733448512868,-3512.9430158175146,-93.32567018574278,-92.38415296049776,0.9999925662173424,0.9997899922429403,0.9995646564741683,0.39987092974342175,Poor
COc1cc([N+](=O)[O-])ccc1N,OCCO,10,278,323,-2.0239012749733716,0.417507183593186,0.250462887585572,0.43369009775260625,4,True,-25.880771104604683,-25.442244793302784,-0.1084202310919482,-0.16588701558226449,0.9982007545669136,0.9982966582653539,0.998854387653722,0.4745690754594868,Poor
COc1cc2c(cc1OC)C(=O)CC2,CC(=O)OC(C)C,9,283,323,-1.2830261782227446,0.2898897722378452,0.33776947066594487,0.33672863681647747,4,True,-13.141984817078718,-14.026211956303266,0.007994142084045919,-0.060027590059400726,0.9997120026215732,0.9977213834183939,0.9997334446120926,0.5008218068058807,Poor
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,9,283,323,0.9055221184704709,0.09281653589890812,0.8670046238966325,0.23759803445067335,4,True,0.6740656573930087,0.6701276887830265,0.9297127643348535,0.9226132115571773,0.9998160985323233,0.9998725289355576,0.9993431634452967,0.9316011611863019,Good
COc1cc2c(cc1OC)C(=O)CC2,CCCCOC(C)=O,9,283,323,-5.825122937654272,0.4597532835596444,-0.6203232433526051,0.4830113454995336,4,True,-42.744039123492506,-41.81668985848359,-2.0183668622578086,-1.8300117545666605,0.9994186806058866,0.9976042215692545,0.9997984799389402,0.399480540301639,Poor
